,Row.names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
17073,LOC103233708,0.151313902,0,5.39771668,0,1,NA
17074,LOC103233723,2.935752156,0.884590336,1.265703509,0.698892221,0.484619389,NA
17075,LOC103233725,1.149117529,1.325448444,2.728699295,0.485743682,0.627148908,NA
17076,LOC103233726,31.48825585,0.341626344,0.421670087,0.810174481,0.417839902,NA
17077,LOC103233728,0,NA,NA,NA,NA,NA
17078,LOC103233729,0,NA,NA,NA,NA,NA
17079,LOC103233732,9.983728146,2.077323746,0.902326953,2.302185187,0.021324731,NA
17080,LOC103233734,115.204555,-0.2581741,0.282920835,-0.912531238,0.361489133,0.640472717
17081,LOC103233735,0,NA,NA,NA,NA,NA
17082,LOC103233738,0,NA,NA,NA,NA,NA
17083,LOC103233740,0.760360558,1.2534473,3.145013709,0.398550663,0.690224321,NA
17084,LOC103233752,108.8065025,0.195610939,0.238397229,0.820525222,0.411916757,0.679303717
17085,LOC103233753,0.29128328,1.387755155,5.009075844,0.277048142,0.78174314,NA
17086,LOC103233755,0.761350512,-1.488282852,3.054691681,-0.487212134,0.626108007,NA
17087,LOC103233758,0,NA,NA,NA,NA,NA
17088,LOC103233759,0,NA,NA,NA,NA,NA
17089,LOC103233765,0.186598371,2.290561586,5.300453031,0.432144493,0.665636399,NA
17090,LOC103233767,0.561799871,0,3.660461744,0,1,NA
17091,LOC103233768,76.20767224,-0.368970766,0.273041328,-1.351336696,0.176587602,0.439963494
17092,LOC103233776,27.58174172,-0.109532278,0.432148531,-0.253459794,0.799912927,NA
17093,LOC103233777,20.46126316,-0.607654611,0.49449712,-1.228833467,0.219134251,NA
17094,LOC103233780,5.939435509,-0.260266807,0.938929993,-0.277195115,0.781630291,NA
17095,LOC103233786,2.276904891,2.283787143,2.160723891,1.05695464,0.29053229,NA
17096,LOC103233787,0,NA,NA,NA,NA,NA
17097,LOC103233788,0.149005117,0,5.39771668,0,1,NA
17098,LOC103233789,0,NA,NA,NA,NA,NA
17099,LOC103233790,0,NA,NA,NA,NA,NA
17100,LOC103233792,0,NA,NA,NA,NA,NA
17101,LOC103233793,1.964744327,2.284538675,2.247968744,1.016267989,0.309501788,NA
17102,LOC103233794,2.331218047,-0.781588682,1.591239066,-0.491182437,0.62329742,NA
17103,LOC103233815,108.326949,0.0156811,0.228808829,0.068533631,0.945360849,0.978408323
17104,LOC103233816,174.2174673,-0.009431435,0.1825446,-0.051666469,0.958794455,0.984456103
17105,LOC103233818,2.639805767,-0.127678966,1.295613077,-0.098547142,0.92149784,NA
17106,LOC103233820,282.2776062,-0.062508831,0.166403005,-0.375647247,0.707179161,0.870805818
17107,LOC103233821,148.8850385,0.107269704,0.228671055,0.469100491,0.638997808,0.833979012
17108,LOC103233827,0.456395115,0,3.96970747,0,1,NA
17109,LOC103233832,0,NA,NA,NA,NA,NA
17110,LOC103233833,249.1328778,-0.343510027,0.171346409,-2.004769344,0.044987711,0.192837748
17111,LOC103233841,3.377266254,-0.557865078,1.18136234,-0.472221823,0.636768464,NA
17112,LOC103233844,0,NA,NA,NA,NA,NA
17113,LOC103233846,0,NA,NA,NA,NA,NA
17114,LOC103233850,142.0883229,0.305316175,0.231731126,1.317544953,0.187656023,0.453091126
17115,LOC103233852,0,NA,NA,NA,NA,NA
17116,LOC103233855,1.678080039,2.284929593,2.299524908,0.9936529,0.320391881,NA
17117,LOC103233856,0,NA,NA,NA,NA,NA
17118,LOC103233857,128.3359917,-0.002737139,0.22183466,-0.012338644,0.990155436,0.996426841
17119,LOC103233858,0.30096096,0,5.359029967,0,1,NA
17120,LOC103233863,0,NA,NA,NA,NA,NA
17121,LOC103233864,1.483953108,1.323238376,2.685090565,0.492809588,0.622147135,NA
17122,LOC103233870,140.2432687,-0.140421886,0.22002368,-0.638212604,0.523335294,0.759160873
17123,LOC103233872,0.523677223,3.290331777,3.520485902,0.93462433,0.349981936,NA
17124,LOC103233873,60.45832698,0.185896497,0.296199579,0.627605543,0.530262377,0.763273306
17125,LOC103233883,117.2867689,0.377337894,0.226621149,1.665060365,0.095900713,0.309574232
17126,LOC103233887,0,NA,NA,NA,NA,NA
17127,LOC103233890,2.035526315,2.283962367,2.180168237,1.047608312,0.294819106,NA
17128,LOC103233907,164.8744348,0.086344461,0.197719671,0.43670142,0.662327899,0.845258942
17129,LOC103233913,0.206397377,0,5.39771668,0,1,NA
17130,LOC103233923,98.04689101,0.291206755,0.297204685,0.979818859,0.327175541,0.606948502
17131,LOC103233932,6.545120322,1.50207601,1.736544623,0.864979794,0.387049879,NA
17132,LOC103233936,0,NA,NA,NA,NA,NA
17133,LOC103233937,0.660625652,0,3.21249593,0,1,NA
17134,LOC103233944,157.8366705,0.042104326,0.205006371,0.205380575,0.837274796,0.93427923
17135,LOC103233945,0,NA,NA,NA,NA,NA
17136,LOC103233946,0.177896231,0,5.39771668,0,1,NA
17137,LOC103233947,168.5748438,-0.271958353,0.199000701,-1.366620075,0.171744422,0.434256211
17138,LOC103233951,0,NA,NA,NA,NA,NA
17139,LOC103233954,13.98512296,0.093145475,0.676780195,0.137630321,0.890532591,NA
17140,LOC103233955,0.058799861,0,5.39771668,0,1,NA
17141,LOC103233958,0.115025653,0,5.39771668,0,1,NA
17142,LOC103233959,0,NA,NA,NA,NA,NA
17143,LOC103233960,153.3789767,-0.518323632,0.213176574,-2.431428663,0.01503941,0.094937467
17144,LOC103233961,0,NA,NA,NA,NA,NA
17145,LOC103233963,3.033900358,1.050191704,1.637032914,0.641521435,0.521183959,NA
17146,LOC103233964,3.11225932,0.454934022,1.278484167,0.355838605,0.721961436,NA
17147,LOC103233965,0,NA,NA,NA,NA,NA
17148,LOC103233967,0.033979464,0,5.39771668,0,1,NA
17149,LOC103233969,96.09518988,-0.452628092,0.241903198,-1.871112481,0.061329492,0.238541441
17150,LOC103233970,53.72657188,0.313238637,0.361299115,0.8669787,0.38595368,0.66004058
17151,LOC103233973,52.46232292,-0.286789553,0.334022266,-0.858594116,0.390564485,0.663645004
17152,LOC103233975,1.666314725,0.400010934,1.732360477,0.230905137,0.8173885,NA
17153,LOC103233976,1.434211821,2.236021374,2.076531312,1.076805999,0.281566945,NA
17154,LOC103233998,1.919008276,-1.173753064,2.224574499,-0.527630369,0.59775591,NA
17155,LOC103234010,0,NA,NA,NA,NA,NA
17156,LOC103234015,23.25232644,0.7474158,0.523959818,1.426475418,0.153731158,NA
17157,LOC103234016,40.05406177,1.113235933,0.388098993,2.868432932,0.004125106,NA
17158,LOC103234017,2.879437091,2.847828871,1.982657059,1.436369874,0.150897121,NA
17159,LOC103234018,0.79970179,0.745966233,2.646132039,0.281908167,0.778013927,NA
17160,LOC103234024,0,NA,NA,NA,NA,NA
17161,LOC103234031,15.13672646,-0.000133139,0.614229841,-0.000216757,0.999827053,NA
17162,LOC103234033,258.3730257,0.116857334,0.193718983,0.603231198,0.546354896,0.775290238
17163,LOC103234035,0,NA,NA,NA,NA,NA
17164,LOC103234038,0,NA,NA,NA,NA,NA
17165,LOC103234040,1.506801709,0,2.604457453,0,1,NA
17166,LOC103234045,0.208755698,0,5.39771668,0,1,NA
17167,LOC103234053,0,NA,NA,NA,NA,NA
17168,LOC103234054,0,NA,NA,NA,NA,NA
17169,LOC103234056,0,NA,NA,NA,NA,NA
17170,LOC103234057,0.089896361,0,5.39771668,0,1,NA
17171,LOC103234058,0,NA,NA,NA,NA,NA
17172,LOC103234059,0,NA,NA,NA,NA,NA
17173,LOC103234061,10.15589442,1.121943633,0.739359146,1.517454188,0.129152052,NA
17174,LOC103234065,0,NA,NA,NA,NA,NA
17175,LOC103234068,12.43139941,0.4352987,0.802161567,0.542657138,0.587365891,NA
17176,LOC103234070,1.06376861,-1.680689051,2.517968157,-0.667478279,0.50446668,NA
17177,LOC103234076,0.115025653,0,5.39771668,0,1,NA
17178,LOC103234078,0,NA,NA,NA,NA,NA
17179,LOC103234079,0.089896361,0,5.39771668,0,1,NA
17180,LOC103234081,0.23152667,0,5.39771668,0,1,NA
17181,LOC103234082,0,NA,NA,NA,NA,NA
17182,LOC103234083,0,NA,NA,NA,NA,NA
17183,LOC103234084,0,NA,NA,NA,NA,NA
17184,LOC103234085,0,NA,NA,NA,NA,NA
17185,LOC103234086,0.624892198,1.585903965,2.990149576,0.530376132,0.595851171,NA
17186,LOC103234087,0,NA,NA,NA,NA,NA
17187,LOC103234088,0,NA,NA,NA,NA,NA
17188,LOC103234090,0.232625375,0,5.39771668,0,1,NA
17189,LOC103234091,0.585864066,0.032271299,3.413201258,0.009454848,0.992456235,NA
17190,LOC103234093,0,NA,NA,NA,NA,NA
17191,LOC103234094,0,NA,NA,NA,NA,NA
17192,LOC103234096,0,NA,NA,NA,NA,NA
17193,LOC103234104,0,NA,NA,NA,NA,NA
17194,LOC103234106,0,NA,NA,NA,NA,NA
17195,LOC103234108,0,NA,NA,NA,NA,NA
17196,LOC103234115,566.2030508,-0.428029447,0.122096601,-3.505662253,0.000455473,0.007583648
17197,LOC103234118,0.033979464,0,5.39771668,0,1,NA
17198,LOC103234124,0,NA,NA,NA,NA,NA
17199,LOC103234127,0.116501016,0,5.39771668,0,1,NA
17200,LOC103234130,0,NA,NA,NA,NA,NA
17201,LOC103234134,22.72132978,0.441128229,0.530788653,0.831080746,0.405928016,NA
17202,LOC103234135,26.48992481,-0.078341197,0.47488076,-0.164970249,0.868967399,NA
17203,LOC103234137,0.238901478,0,5.364379849,0,1,NA
17204,LOC103234139,0.116501016,0,5.39771668,0,1,NA
17205,LOC103234150,0,NA,NA,NA,NA,NA
17206,LOC103234152,0.950438449,-0.759497917,2.770163789,-0.274170762,0.783953396,NA
17207,LOC103234156,0.352981362,0,4.652093053,0,1,NA
17208,LOC103234158,0,NA,NA,NA,NA,NA
17209,LOC103234163,0.446520887,1.368468048,3.945218007,0.346867536,0.728690837,NA
17210,LOC103234164,0,NA,NA,NA,NA,NA
17211,LOC103234167,72.92286176,0.257708084,0.281430256,0.915708523,0.359819794,0.638993649
17212,LOC103234172,0.240376841,0,5.3520471,0,1,NA
17213,LOC103234176,0,NA,NA,NA,NA,NA
17214,LOC103234178,2.99722,-0.633822399,1.341497227,-0.472473879,0.636588582,NA
17215,LOC103234194,1.095568771,-1.49796781,2.737843412,-0.547134217,0.584286526,NA
17216,LOC103234199,12.24566167,0.137604078,0.74712417,0.184178325,0.853873563,NA
17217,LOC103234201,2.823492681,0.916685219,1.999904112,0.458364585,0.646690531,NA
17218,LOC103234209,18.73159446,1.57908747,0.689051821,2.291681732,0.021924015,NA
17219,LOC103234210,0.265506133,0,5.143724309,0,1,NA
17220,LOC103234220,0.058799861,0,5.39771668,0,1,NA
17221,LOC103234223,2.231433039,-0.918449911,1.574239514,-0.583424506,0.559607565,NA
17222,LOC103234231,0.058799861,0,5.39771668,0,1,NA
17223,LOC103234232,12.18037387,0.94752846,0.677740279,1.398070159,0.162092,NA
17224,LOC103234233,404.9190498,-0.097584354,0.150302592,-0.649252637,0.516175094,0.753890303
17225,LOC103234234,2.333243445,0.047705088,1.508251925,0.03162939,0.974767606,NA
17226,LOC103234235,0,NA,NA,NA,NA,NA
17227,LOC103234236,3.012039528,-1.091010562,1.540978796,-0.707998426,0.478946235,NA
17228,LOC103234238,0.386911289,0,4.547946618,0,1,NA
17229,LOC103234239,25.22974892,0.142693797,0.51703507,0.275984755,0.782559775,NA
17230,LOC103234240,2.992372796,2.589760786,1.484929087,1.74402994,0.081153869,NA
17231,LOC103234241,406.5969335,0.078056744,0.140165462,0.556889996,0.57760259,0.797756371
17232,LOC103234243,393.3292635,0.094201433,0.157579217,0.59780366,0.549970948,0.777423722
17233,LOC103234246,0.058296989,-1.46375283,5.373781521,-0.272387857,0.785323809,NA
17234,LOC103234247,3.578938818,0.344149745,1.297891813,0.265160579,0.790885761,NA
17235,LOC103234248,41.01919695,-0.233758151,0.41029202,-0.569736041,0.568856741,NA
17236,LOC103234249,59.85171442,-0.501487914,0.322661103,-1.554224878,0.120130785,0.353560273
17237,LOC103234251,1.114016246,0,2.806194407,0,1,NA
17238,LOC103234252,0.033979464,0,5.39771668,0,1,NA
17239,LOC103234253,192.9730862,-0.095914594,0.185632356,-0.516691143,0.60537178,0.812914504
17240,LOC103234254,4.350253976,0.095831573,1.161596386,0.082499889,0.934249206,NA
17241,LOC103234255,199.3063476,-0.437452163,0.207285636,-2.110383387,0.034825346,0.16446038
17242,LOC103234257,6.895960366,0.715170527,0.894043847,0.799927799,0.42375263,NA
17243,LOC103234258,269.8640417,0.040298202,0.171725848,0.234665905,0.814468053,0.922438684
17244,LOC103234259,0.116501016,0,5.39771668,0,1,NA
17245,LOC103234260,1.897882191,-3.642513699,2.261447098,-1.61070038,0.107245043,NA
17246,LOC103234262,0,NA,NA,NA,NA,NA
17247,LOC103234263,1.503848633,-0.90603397,2.300125933,-0.393906245,0.693650259,NA
17248,LOC103234265,88.64231491,-0.228972302,0.285096947,-0.803138385,0.421894754,0.685646878
17249,LOC103234266,27.61194487,-0.312552324,0.472623686,-0.661313288,0.508411421,NA
17250,LOC103234267,0.254344624,0.18981297,5.256775559,0.036108251,0.971196043,NA
17251,LOC103234268,0,NA,NA,NA,NA,NA
17252,LOC103234269,203.1553297,0.191519732,0.194851376,0.982901612,0.325655864,0.606227271
17253,LOC103234270,158.5176405,-0.46523555,0.229775341,-2.024740986,0.042893968,0.187185755
17254,LOC103234271,38.95980786,0.314934507,0.421540883,0.747103116,0.455001319,NA
17255,LOC103234272,0,NA,NA,NA,NA,NA
17256,LOC103234273,0,NA,NA,NA,NA,NA
17257,LOC103234274,92.38090774,-0.655779874,0.309187931,-2.120975009,0.033923906,0.161818495
17258,LOC103234275,143.4174307,0.030041439,0.242608813,0.123826659,0.901452524,0.962358575
17259,LOC103234276,10.60388022,-0.32592125,0.726419832,-0.448667886,0.653671254,NA
17260,LOC103234277,2.644644084,-1.538694326,1.602664944,-0.960084846,0.337012515,NA
17261,LOC103234278,2.111398528,-0.456036231,1.863438406,-0.244728363,0.806666765,NA
17262,LOC103234280,0.033979464,0,5.39771668,0,1,NA
17263,LOC103234281,0.089896361,0,5.39771668,0,1,NA
17264,LOC103234282,0.116501016,0,5.39771668,0,1,NA
17265,LOC103234283,0,NA,NA,NA,NA,NA
17266,LOC103234284,1.274470191,0,2.797096086,0,1,NA
17267,LOC103234285,0.654390725,0,3.413798347,0,1,NA
17268,LOC103234286,0,NA,NA,NA,NA,NA
17269,LOC103234288,0,NA,NA,NA,NA,NA
17270,LOC103234289,0.033979464,0,5.39771668,0,1,NA
17271,LOC103234292,0,NA,NA,NA,NA,NA
17272,LOC103234293,2.199359035,-1.013950035,1.756388289,-0.577292642,0.563741784,NA
17273,LOC103234295,2.979007024,-1.749946283,1.463321548,-1.195872695,0.231746242,NA
17274,LOC103234296,3.275406606,1.375443827,1.402060045,0.98101635,0.326584679,NA
17275,LOC103234297,163.6109086,-0.486674901,0.207938366,-2.340476702,0.01925914,0.111514461
17276,LOC103234299,0,NA,NA,NA,NA,NA
17277,LOC103234300,0.058296989,-1.46375283,5.373781521,-0.272387857,0.785323809,NA
17278,LOC103234302,36.14644694,-0.019551898,0.437242559,-0.044716365,0.96433339,NA
17279,LOC103234303,0.118356466,-1.463769944,5.373780622,-0.272391087,0.785321325,NA
17280,LOC103234304,0,NA,NA,NA,NA,NA
17281,LOC103234305,81.91247267,0.250189539,0.279535113,0.895020079,0.370776355,0.647913095
17282,LOC103234306,0,NA,NA,NA,NA,NA
17283,LOC103234307,11.22052979,0.444278673,0.744844432,0.596471765,0.55086011,NA
17284,LOC103234308,2.11337303,1.264130882,1.681809711,0.751649175,0.452262062,NA
17285,LOC103234309,0,NA,NA,NA,NA,NA
17286,LOC103234310,0.115025653,0,5.39771668,0,1,NA
17287,LOC103234312,89.17304524,0.29273388,0.266135173,1.099944349,0.27135637,0.555001419
17288,LOC103234313,0,NA,NA,NA,NA,NA
17289,LOC103234314,13.85382331,0.49186695,0.635524149,0.773954775,0.438957536,NA
17290,LOC103234319,1.340327529,1.151482311,1.995791147,0.576955315,0.563969642,NA
17291,LOC103234320,17.09199698,-0.793535512,0.594838941,-1.334034236,0.182192637,NA
17292,LOC103234326,4.474763693,0.890718113,1.110583375,0.802027234,0.422537205,NA
17293,LOC103234329,0.513647751,0,4.031680795,0,1,NA
17294,LOC103234339,9.939761695,0.861476895,0.943111781,0.913440922,0.361010692,NA
17295,LOC103234341,5.854980216,0.818105394,1.075329699,0.760794941,0.446779557,NA
17296,LOC103234344,0,NA,NA,NA,NA,NA
17297,LOC103234345,0,NA,NA,NA,NA,NA
17298,LOC103234347,0,NA,NA,NA,NA,NA
17299,LOC103234348,29.8647996,0.22796353,0.410700715,0.555059978,0.578853636,NA
17300,LOC103234352,328.2375048,-0.145694705,0.139285117,-1.046017752,0.295552837,0.577774857
17301,LOC103234353,0,NA,NA,NA,NA,NA
17302,LOC103234354,0,NA,NA,NA,NA,NA
17303,LOC103234355,12.34109032,0.205034891,0.757347282,0.270727704,0.786600467,NA
17304,LOC103234356,0,NA,NA,NA,NA,NA
17305,LOC103234358,0.067958927,0,5.39771668,0,1,NA
17306,LOC103234359,0,NA,NA,NA,NA,NA
17307,LOC103234361,27.99815265,0.647185464,0.470291866,1.376135781,0.1687796,NA
17308,LOC103234363,45.42089306,0.726567872,0.349343805,2.079807518,0.037543191,0.171237231
17309,LOC103234367,4.723350988,-0.255356759,1.065238618,-0.239717895,0.810548961,NA
17310,LOC103234368,63.30190739,0.351027194,0.299975761,1.170185196,0.241926449,0.522474358
17311,LOC103234372,0.278498884,0,5.058021397,0,1,NA
17312,LOC103234377,83.95315874,-0.119420602,0.280467834,-0.425790723,0.670260347,0.848352566
17313,LOC103234380,11.49644978,2.10497699,1.102683227,1.908958927,0.05626739,NA
17314,LOC103234384,0.272306762,0,5.39771668,0,1,NA
17315,LOC103234385,0.116501016,0,5.39771668,0,1,NA
17316,LOC103234386,0,NA,NA,NA,NA,NA
17317,LOC103234396,0,NA,NA,NA,NA,NA
17318,LOC103234397,0,NA,NA,NA,NA,NA
17319,LOC103234398,2.553890769,1.485376143,1.613634834,0.920515666,0.35730335,NA
17320,LOC103234399,0.149005117,0,5.39771668,0,1,NA
17321,LOC103234402,0,NA,NA,NA,NA,NA
17322,LOC103234403,0,NA,NA,NA,NA,NA
17323,LOC103234404,0,NA,NA,NA,NA,NA
17324,LOC103234405,0.318440157,0.0769702,4.817198134,0.015978209,0.987251776,NA
17325,LOC103234408,1.176331777,0,5.397716679,0,1,NA
17326,LOC103234410,1.215421119,1.733286569,2.09203279,0.828517879,0.407377274,NA
17327,LOC103234411,0,NA,NA,NA,NA,NA
17328,LOC103234412,3.333656611,1.467470248,1.480143344,0.991437926,0.321471789,NA
17329,LOC103234414,0,NA,NA,NA,NA,NA
17330,LOC103234415,0.176399582,0,5.39771668,0,1,NA
17331,LOC103234416,2.35948324,0.130043518,1.406216868,0.09247757,0.926318612,NA
17332,LOC103234419,0,NA,NA,NA,NA,NA
17333,LOC103234421,0,NA,NA,NA,NA,NA
17334,LOC103234425,34.66387733,-0.313618005,0.491606071,-0.637945754,0.523508993,NA
17335,LOC103234427,6.205298765,-0.564207472,1.074665981,-0.525007288,0.599578125,NA
17336,LOC103234428,0.115025653,0,5.39771668,0,1,NA
17337,LOC103234429,0,NA,NA,NA,NA,NA
17338,LOC103234430,0.067958927,0,5.39771668,0,1,NA
17339,LOC103234431,0.859475981,1.896328507,2.616871448,0.72465482,0.468663819,NA
17340,LOC103234432,0,NA,NA,NA,NA,NA
17341,LOC103234434,1.226394488,2.368864595,2.461556251,0.962344287,0.33587669,NA
17342,LOC103234436,0,NA,NA,NA,NA,NA
17343,LOC103234438,0,NA,NA,NA,NA,NA
17344,LOC103234441,0.123875824,0,5.39771668,0,1,NA
17345,LOC103234459,0,NA,NA,NA,NA,NA
17346,LOC103234464,0,NA,NA,NA,NA,NA
17347,LOC103234465,0.033979464,0,5.39771668,0,1,NA
17348,LOC103234466,0,NA,NA,NA,NA,NA
17349,LOC103234468,0,NA,NA,NA,NA,NA
17350,LOC103234469,0,NA,NA,NA,NA,NA
17351,LOC103234470,1299.609911,0.026195684,0.131112956,0.199794781,0.841641083,0.936683604
17352,LOC103234473,107.987393,0.013876845,0.224310386,0.061864479,0.950670755,0.980385417
17353,LOC103234475,77.55392914,-0.407958329,0.297179134,-1.372769087,0.169824144,0.431900947
17354,LOC103234476,47.41345358,-0.022712955,0.323142136,-0.070287817,0.943964579,0.977742852
17355,LOC103234477,0.083743585,1.392379705,5.382264302,0.258697758,0.79586845,NA
17356,LOC103234478,4.38034409,-0.71444839,1.060413878,-0.673744851,0.500473542,NA
17357,LOC103234479,10.7183948,0.235308833,0.772193147,0.304727948,0.760573362,NA
17358,LOC103234482,4.876871766,1.890578346,1.434934899,1.317535972,0.187659032,NA
17359,LOC103234483,0,NA,NA,NA,NA,NA
17360,LOC103234484,136.4781869,0.392037599,0.207679558,1.887704317,0.059065656,0.233250979
17361,LOC103234485,0.503511746,-1.47576168,3.746337626,-0.393921165,0.693639244,NA
17362,LOC103234492,0,NA,NA,NA,NA,NA
17363,LOC103234500,22.72834302,0.784528193,0.522736309,1.500810599,0.133404556,NA
17364,LOC103234501,0.785813782,1.837057486,2.682522924,0.684824524,0.493454658,NA
17365,LOC103234506,0,NA,NA,NA,NA,NA
17366,LOC103234508,5.950042009,0.168532123,1.123988017,0.14994121,0.880810999,NA
17367,LOC103234510,0.581952441,3.289773899,3.021684648,1.088721783,0.276276593,NA
17368,LOC103234511,0,NA,NA,NA,NA,NA
17369,LOC103234513,0,NA,NA,NA,NA,NA
17370,LOC103234519,0.151313902,0,5.39771668,0,1,NA
17371,LOC103234523,0,NA,NA,NA,NA,NA
17372,LOC103234524,0.177896231,0,5.39771668,0,1,NA
17373,LOC103234533,0.058296989,-1.46375283,5.373781521,-0.272387857,0.785323809,NA
17374,LOC103234540,0,NA,NA,NA,NA,NA
17375,LOC103234541,0,NA,NA,NA,NA,NA
17376,LOC103234549,424.641587,0.245285476,0.147770455,1.659908777,0.096932805,0.311489119
17377,LOC103234560,23.96426829,-0.010441395,0.531725532,-0.019636813,0.984333097,NA
17378,LOC103234561,11.80541168,-0.537466795,0.679419514,-0.791067644,0.428904519,NA
17379,LOC103234565,63.75009867,0.405132935,0.312867748,1.294901561,0.19535419,0.463697857
17380,LOC103234570,0,NA,NA,NA,NA,NA
17381,LOC103234584,1.958367174,1.390362204,2.280193173,0.609756323,0.542023239,NA
17382,LOC103234586,0.101938391,0,5.39771668,0,1,NA
17383,LOC103234592,1.977773814,-1.986130355,2.07259206,-0.958283298,0.337919924,NA
17384,LOC103234598,1.676146992,0,2.497755126,0,1,NA
17385,LOC103234599,1.916888391,-0.928999749,1.896042076,-0.489967897,0.624156616,NA
17386,LOC103234602,0.299700396,-2.011101533,4.898687771,-0.410538827,0.681410727,NA
17387,LOC103234603,8.16485577,-0.415191383,0.819455074,-0.506667658,0.612388027,NA
17388,LOC103234607,1.317037436,0.145950145,2.256555614,0.064678284,0.948430153,NA
17389,LOC103234611,0,NA,NA,NA,NA,NA
17390,LOC103234612,0,NA,NA,NA,NA,NA
17391,LOC103234615,4.104364558,2.273748552,1.535871032,1.480429349,0.138758703,NA
17392,LOC103234618,0.115025653,0,5.39771668,0,1,NA
17393,LOC103234620,0.579787631,-1.246185125,3.187547215,-0.390954248,0.695831054,NA
17394,LOC103234639,0.127172312,-0.061788809,5.36724273,-0.011512207,0.990814791,NA
17395,LOC103234641,0.058799861,0,5.39771668,0,1,NA
17396,LOC103234652,0,NA,NA,NA,NA,NA
17397,LOC103234653,0.033979464,0,5.39771668,0,1,NA
17398,LOC103234654,0,NA,NA,NA,NA,NA
17399,LOC103234658,6.270828247,-0.828056131,1.100879576,-0.752176849,0.451944714,NA
17400,LOC103234659,0,NA,NA,NA,NA,NA
17401,LOC103234660,0,NA,NA,NA,NA,NA
17402,LOC103234662,0,NA,NA,NA,NA,NA
17403,LOC103234666,0,NA,NA,NA,NA,NA
17404,LOC103234677,21.77312132,-0.460606554,0.522525475,-0.881500665,0.378046894,NA
17405,LOC103234678,0,NA,NA,NA,NA,NA
17406,LOC103234679,32.24205328,0.494486608,0.441716677,1.119465562,0.262941575,NA
17407,LOC103234682,0,NA,NA,NA,NA,NA
17408,LOC103234683,18.30086358,0.99351844,0.558646389,1.778438848,0.075331807,NA
17409,LOC103234684,1.105580714,-0.847521378,2.082283246,-0.407015414,0.683996667,NA
17410,LOC103234685,0,NA,NA,NA,NA,NA
17411,LOC103234687,0.351536177,1.381912702,4.61666096,0.299331641,0.764687015,NA
17412,LOC103234692,0.539413454,-2.656856102,3.236169869,-0.820987837,0.411653196,NA
17413,LOC103234694,12.5690768,-0.261312879,0.717405827,-0.364246943,0.715673616,NA
17414,LOC103234696,1.611595629,0.98576693,1.733874254,0.568534268,0.569672244,NA
17415,LOC103234708,0,NA,NA,NA,NA,NA
17416,LOC103234716,0.67788319,-1.48550909,3.171733424,-0.468358746,0.639528064,NA
17417,LOC103234718,0.560233931,-1.47891312,3.524217205,-0.419643011,0.674746263,NA
