seqid,start,end,id,name,seqid_old
chr1,11219305,11219687,gene-LOC103233947,LOC103233947,NC_023642.1
chr1,11228944,11231549,gene-UBXN1,UBXN1,NC_023642.1
chr1,11234810,11235569,gene-C1H11orf83,C1H11orf83,NC_023642.1
chr1,11236763,11239586,gene-C1H11orf48,C1H11orf48,NC_023642.1
chr1,11239715,11241457,gene-METTL12,METTL12,NC_023642.1
chr1,11241545,11243843,gene-LOC103233969,LOC103233969,NC_023642.1
chr1,11251920,11257686,gene-INTS5,INTS5,NC_023642.1
chr1,11257867,11279534,gene-GANAB,GANAB,NC_023642.1
chr1,11282414,11289640,gene-B3GAT3,B3GAT3,NC_023642.1
chr1,11289819,11292200,gene-ROM1,ROM1,NC_023642.1
chr1,11292181,11302723,gene-EML3,EML3,NC_023642.1
chr1,11303145,11311792,gene-MTA2,MTA2,NC_023642.1
chr1,11304939,11306549,gene-LOC103234024,LOC103234024,NC_023642.1
chr1,11313208,11325912,gene-TUT1,TUT1,NC_023642.1
chr1,11326977,11339373,gene-EEF1G,EEF1G,NC_023642.1
chr1,11352848,11384944,gene-AHNAK,AHNAK,NC_023642.1
chr1,11435657,11458993,gene-LOC103234070,LOC103234070,NC_023642.1
chr1,11466652,11477383,gene-LOC103234086,LOC103234086,NC_023642.1
chr1,11470091,11474915,gene-SCGB1A1,SCGB1A1,NC_023642.1
chr1,11503137,11529745,gene-ASRGL1,ASRGL1,NC_023642.1
chr1,11575621,11579494,gene-SCGB1D4,SCGB1D4,NC_023642.1
chr1,11614795,11620608,gene-LOC103234108,LOC103234108,NC_023642.1
chr1,11628868,11633617,gene-LOC103234118,LOC103234118,NC_023642.1
chr1,11647470,11653227,gene-LOC103234127,LOC103234127,NC_023642.1
chr1,11666333,11670408,gene-LOC103234130,LOC103234130,NC_023642.1
chr1,11695803,11725633,gene-INCENP,INCENP,NC_023642.1
chr1,11701451,11702083,gene-LOC103234139,LOC103234139,NC_023642.1
chr1,11738205,11743099,gene-LOC103234152,LOC103234152,NC_023642.1
chr1,11837533,11840926,gene-FTH1,FTH1,NC_023642.1
chr1,11841052,11857694,gene-BEST1,BEST1,NC_023642.1
chr1,11861197,11904612,gene-RAB3IL1,RAB3IL1,NC_023642.1
chr1,11910344,11928634,gene-FADS3,FADS3,NC_023642.1
chr1,11934352,11978355,gene-FADS2,FADS2,NC_023642.1
chr1,11982171,12038051,gene-LOC103234240,LOC103234240,NC_023642.1
chr1,12037173,12051907,gene-FADS1,FADS1,NC_023642.1
chr1,12057620,12062185,gene-FEN1,FEN1,NC_023642.1
chr1,12062209,12065660,gene-TMEM258,TMEM258,NC_023642.1
chr1,12066277,12103091,gene-MYRF,MYRF,NC_023642.1
chr1,12110100,12175935,gene-DAGLA,DAGLA,NC_023642.1
chr1,12218401,12223664,gene-LOC103234286,LOC103234286,NC_023642.1
chr1,12242819,12262058,gene-LOC103234372,LOC103234372,NC_023642.1
chr1,12267591,12333181,gene-SYT7,SYT7,NC_023642.1
chr1,12335838,12338048,gene-LRRC10B,LRRC10B,NC_023642.1
chr1,12340210,12341998,gene-LOC103234415,LOC103234415,NC_023642.1
chr1,12363484,12373223,gene-PPP1R32,PPP1R32,NC_023642.1
chr1,12375750,12382897,gene-LOC103234421,LOC103234421,NC_023642.1
chr1,12401164,12417389,gene-SDHAF2,SDHAF2,NC_023642.1
chr1,12417452,12445984,gene-CPSF7,CPSF7,NC_023642.1
chr1,12448760,12455997,gene-TMEM216,TMEM216,NC_023642.1
chr1,12473137,12480086,gene-TMEM138,TMEM138,NC_023642.1
chr1,12480222,12493219,gene-LOC103234484,LOC103234484,NC_023642.1
chr1,12495058,12508693,gene-DAK,DAK,NC_023642.1
chr1,12508712,12543127,gene-DDB1,DDB1,NC_023642.1
chr1,12546241,12583963,gene-VWCE,VWCE,NC_023642.1
chr1,12594139,12618571,gene-LOC103234533,LOC103234533,NC_023642.1
chr1,12618688,12620772,gene-LOC103241962,LOC103241962,NC_023642.1
chr1,12621287,12622083,gene-LOC103234524,LOC103234524,NC_023642.1
chr1,12623118,12653235,gene-LOC103234519,LOC103234519,NC_023642.1
chr1,12626323,12627892,gene-LOC103234513,LOC103234513,NC_023642.1
chr1,12686887,12717335,gene-VPS37C,VPS37C,NC_023642.1
chr1,12716966,12718356,gene-LOC103234541,LOC103234541,NC_023642.1
chr1,12720004,12747637,gene-CD5,CD5,NC_023642.1
chr1,12827238,12878304,gene-CD6,CD6,NC_023642.1
chr1,12896612,12910740,gene-SLC15A3,SLC15A3,NC_023642.1
chr1,12910668,12923946,gene-TMEM132A,TMEM132A,NC_023642.1
chr1,12924736,12934755,gene-TMEM109,TMEM109,NC_023642.1
chr1,12942238,12958853,gene-PRPF19,PRPF19,NC_023642.1
chr1,12963933,12964821,gene-LOC103234602,LOC103234602,NC_023642.1
chr1,12969406,12979231,gene-ZP1,ZP1,NC_023642.1
chr1,12989750,12994979,gene-PTGDR2,PTGDR2,NC_023642.1
chr1,12994892,13004134,gene-CCDC86,CCDC86,NC_023642.1
chr1,13010383,13012494,gene-LOC103234620,LOC103234620,NC_023642.1
chr1,13029154,13051109,gene-MS4A10,MS4A10,NC_023642.1
chr1,13061545,13073392,gene-MS4A15,MS4A15,NC_023642.1
chr1,13075478,13077297,gene-LOC103234641,LOC103234641,NC_023642.1
chr1,13088276,13110747,gene-MS4A18,MS4A18,NC_023642.1
chr1,13096567,13159253,gene-LOC103234652,LOC103234652,NC_023642.1
chr1,13125146,13140500,gene-LOC103234654,LOC103234654,NC_023642.1
chr1,13159344,13175606,gene-LOC103234678,LOC103234678,NC_023642.1
chr1,13175665,13225945,gene-LOC103241970,LOC103241970,NC_023642.1
chr1,13227823,13266777,gene-LOC103234708,LOC103234708,NC_023642.1
chr1,13281867,13306736,gene-MS4A13,MS4A13,NC_023642.1
chr1,13310568,13326493,gene-LOC103234685,LOC103234685,NC_023642.1
chr1,13343647,13358639,gene-MS4A1,MS4A1,NC_023642.1
chr1,13364914,13377851,gene-LOC103234723,LOC103234723,NC_023642.1
chr1,13384442,13408540,gene-MS4A14,MS4A14,NC_023642.1
chr1,13410442,13427179,gene-MS4A7,MS4A7,NC_023642.1
chr1,13491878,13522247,gene-LOC103234755,LOC103234755,NC_023642.1
chr1,13517564,13518626,gene-LOC103234752,LOC103234752,NC_023642.1
chr1,13546817,13585773,gene-LOC103234758,LOC103234758,NC_023642.1
chr1,13619459,13631727,gene-MS4A6A,MS4A6A,NC_023642.1
chr1,13627968,13628874,gene-LOC103234765,LOC103234765,NC_023642.1
chr1,13657842,13666314,gene-MS4A2,MS4A2,NC_023642.1
chr1,13674515,13690043,gene-MS4A3,MS4A3,NC_023642.1
chr1,13693512,13702608,gene-OOSP2,OOSP2,NC_023642.1
chr1,13711360,13720268,gene-LOC103234798,LOC103234798,NC_023642.1
chr1,13803387,13805694,gene-LOC103234828,LOC103234828,NC_023642.1
chr1,13813374,13828906,gene-TCN1,TCN1,NC_023642.1
chr1,13833762,13849727,gene-GIF,GIF,NC_023642.1
chr1,13860997,13865714,gene-MRPL16,MRPL16,NC_023642.1
chr1,13866853,13916803,gene-STX3,STX3,NC_023642.1
chr1,13923633,13924522,gene-LOC103241974,LOC103241974,NC_023642.1
chr1,13955730,13989364,gene-PATL1,PATL1,NC_023642.1
chr1,13988109,13989970,gene-LOC103234872,LOC103234872,NC_023642.1
chr1,13990753,13994067,gene-LOC103234890,LOC103234890,NC_023642.1
chr1,14009735,14053232,gene-OSBP,OSBP,NC_023642.1
chr1,14061712,14061779,gene-TRNAF-GAA,TRNAF-GAA,NC_023642.1
chr1,14061832,14061904,gene-TRNAF-GAA-2,TRNAF-GAA-2,NC_023642.1
chr1,14067286,14068237,gene-LOC103234894,LOC103234894,NC_023642.1
chr1,14068128,14068200,gene-TRNAK-UUU,TRNAK-UUU,NC_023642.1
chr1,14070335,14070407,gene-TRNAF-GAA-3,TRNAF-GAA-3,NC_023642.1
chr1,14071411,14071483,gene-TRNAK-UUU-2,TRNAK-UUU-2,NC_023642.1
chr1,14074656,14074738,gene-TRNAL-UAA,TRNAL-UAA,NC_023642.1
chr1,14075115,14075200,gene-TRNAR-UCU,TRNAR-UCU,NC_023642.1
chr1,14075435,14075507,gene-TRNAV-UAC,TRNAV-UAC,NC_023642.1
chr1,14076017,14076089,gene-TRNAV-UAC-2,TRNAV-UAC-2,NC_023642.1
chr1,14087060,14122985,gene-LOC103234916,LOC103234916,NC_023642.1
chr1,14103113,14105098,gene-LOC103234907,LOC103234907,NC_023642.1
chr1,14114798,14117607,gene-LOC103234902,LOC103234902,NC_023642.1
chr1,14132336,14135045,gene-LOC103234928,LOC103234928,NC_023642.1
chr1,14148842,14150318,gene-LOC103234933,LOC103234933,NC_023642.1
chr1,14169497,14171399,gene-LOC103234938,LOC103234938,NC_023642.1
chr1,14204832,14223084,gene-LOC103234943,LOC103234943,NC_023642.1
chr1,14252664,14254698,gene-LOC103234968,LOC103234968,NC_023642.1
chr1,14349756,14354095,gene-LOC103234994,LOC103234994,NC_023642.1
chr1,14354752,14390630,gene-DTX4,DTX4,NC_023642.1
chr1,14402484,14403429,gene-LOC103235000,LOC103235000,NC_023642.1
chr1,14405991,14412170,gene-FAM111A,FAM111A,NC_023642.1
chr1,14442574,14451475,gene-LOC103235045,LOC103235045,NC_023642.1
chr1,14480963,14484488,gene-LOC103235036,LOC103235036,NC_023642.1
chr1,14483451,14494228,gene-LOC103235029,LOC103235029,NC_023642.1
chr1,14536719,14549181,gene-LOC103235005,LOC103235005,NC_023642.1
chr1,14599354,14605803,gene-LOC103235069,LOC103235069,NC_023642.1
chr1,14606120,14606310,gene-LOC103235076,LOC103235076,NC_023642.1
chr1,14608719,14697455,gene-LOC103235086,LOC103235086,NC_023642.1
chr1,14644308,14668440,gene-GLYAT,GLYAT,NC_023642.1
chr1,14724562,14730698,gene-CNTF,CNTF,NC_023642.1
chr1,14731935,14732774,gene-LOC103235111,LOC103235111,NC_023642.1
chr1,14733279,14776333,gene-ZFP91,ZFP91,NC_023642.1
chr1,14767053,14769686,gene-LOC103235102,LOC103235102,NC_023642.1
chr1,14776434,14827095,gene-LPXN,LPXN,NC_023642.1
chr1,14796702,14797359,gene-LOC103235115,LOC103235115,NC_023642.1
chr1,14827636,14828443,gene-LOC103235133,LOC103235133,NC_023642.1
chr1,14842856,15043208,gene-LOC103235174,LOC103235174,NC_023642.1
chr1,14842856,14891064,gene-LOC103235168,LOC103235168,NC_023642.1
chr1,14846333,14849468,gene-LOC103235163,LOC103235163,NC_023642.1
chr1,14907425,14909310,gene-LOC103235157,LOC103235157,NC_023642.1
chr1,14924334,14926348,gene-LOC103235152,LOC103235152,NC_023642.1
chr1,14981136,14982418,gene-LOC103241985,LOC103241985,NC_023642.1
chr1,15011517,15014121,gene-LOC103235140,LOC103235140,NC_023642.1
chr1,15053977,15055511,gene-LOC103235179,LOC103235179,NC_023642.1
chr1,15067510,15069128,gene-LOC103235183,LOC103235183,NC_023642.1
chr1,15079974,15081453,gene-LOC103235194,LOC103235194,NC_023642.1
chr1,15117805,15119094,gene-LOC103235201,LOC103235201,NC_023642.1
chr1,15123149,15124438,gene-LOC103235206,LOC103235206,NC_023642.1
chr1,15147000,15148980,gene-LOC103235215,LOC103235215,NC_023642.1
chr1,15203972,15205461,gene-LOC103235225,LOC103235225,NC_023642.1
chr1,15208167,15209383,gene-LOC103235230,LOC103235230,NC_023642.1
chr1,15365360,15366676,gene-LOC103235246,LOC103235246,NC_023642.1
chr1,15399700,15400782,gene-LOC103235249,LOC103235249,NC_023642.1
chr1,15408581,15466457,gene-CTNND1,CTNND1,NC_023642.1
chr1,15411858,15412294,gene-LOC103235250,LOC103235250,NC_023642.1
chr1,15479781,15486956,gene-BTBD18,BTBD18,NC_023642.1
chr1,15487429,15489066,gene-C1H11orf31,C1H11orf31,NC_023642.1
chr1,15489471,15515722,gene-TMX2,TMX2,NC_023642.1
chr1,15515874,15524663,gene-MED19,MED19,NC_023642.1
chr1,15526735,15560562,gene-ZDHHC5,ZDHHC5,NC_023642.1
chr1,15568984,15573849,gene-CLP1,CLP1,NC_023642.1
chr1,15579397,15584988,gene-YPEL4,YPEL4,NC_023642.1
chr1,15580621,15582599,gene-LOC103235358,LOC103235358,NC_023642.1
chr1,15617122,15634540,gene-SERPING1,SERPING1,NC_023642.1
chr1,15667026,15680603,gene-UBE2L6,UBE2L6,NC_023642.1
chr1,15682270,15697126,gene-SMTNL1,SMTNL1,NC_023642.1
chr1,15684374,15685387,gene-LOC103235406,LOC103235406,NC_023642.1
chr1,15701586,15703867,gene-TIMM10,TIMM10,NC_023642.1
chr1,15716708,15750453,gene-SLC43A1,SLC43A1,NC_023642.1
chr1,15757790,15775804,gene-RTN4RL2,RTN4RL2,NC_023642.1
chr1,15810763,15811814,gene-LOC103235436,LOC103235436,NC_023642.1
chr1,15810837,15831932,gene-SLC43A3,SLC43A3,NC_023642.1
chr1,15850181,15854511,gene-PRG2,PRG2,NC_023642.1
chr1,15860460,15865716,gene-PRG3,PRG3,NC_023642.1
chr1,15870188,15870650,gene-LOC103235465,LOC103235465,NC_023642.1
chr1,15872124,15906452,gene-P2RX3,P2RX3,NC_023642.1
chr1,15907874,15918376,gene-SSRP1,SSRP1,NC_023642.1
chr1,15918317,15919370,gene-LOC103235491,LOC103235491,NC_023642.1
chr1,15919439,15944851,gene-TNKS1BP1,TNKS1BP1,NC_023642.1
chr1,15992873,15997915,gene-LOC103235530,LOC103235530,NC_023642.1
chr1,16007092,16011868,gene-APLNR,APLNR,NC_023642.1
chr1,16029296,16067453,gene-LRRC55,LRRC55,NC_023642.1
chr1,16191334,16193804,gene-LOC103242003,LOC103242003,NC_023642.1
chr1,16239784,16279502,gene-LOC103235562,LOC103235562,NC_023642.1
chr1,16358982,16361043,gene-LOC103235573,LOC103235573,NC_023642.1
chr1,16361110,16363220,gene-LOC103242014,LOC103242014,NC_023642.1
chr1,16374611,16377659,gene-LOC103235580,LOC103235580,NC_023642.1
chr1,16390195,16419865,gene-LOC103235593,LOC103235593,NC_023642.1
chr1,16444066,16446903,gene-LOC103235606,LOC103235606,NC_023642.1
chr1,16454081,16455641,gene-LOC103235613,LOC103235613,NC_023642.1
chr1,16464319,16466607,gene-LOC103235621,LOC103235621,NC_023642.1
chr1,16486226,16489364,gene-LOC103235640,LOC103235640,NC_023642.1
chr1,16519376,16521216,gene-LOC103235647,LOC103235647,NC_023642.1
chr1,16542763,16545792,gene-LOC103235657,LOC103235657,NC_023642.1
chr1,16556250,16557726,gene-LOC103235660,LOC103235660,NC_023642.1
chr1,16563980,16565819,gene-LOC103235665,LOC103235665,NC_023642.1
chr1,16577732,16579772,gene-LOC103235673,LOC103235673,NC_023642.1
chr1,16591910,16594256,gene-LOC103235686,LOC103235686,NC_023642.1
chr1,16611009,16613628,gene-LOC103235690,LOC103235690,NC_023642.1
chr1,16625157,16629200,gene-LOC103242027,LOC103242027,NC_023642.1
chr1,16636339,16639772,gene-LOC103235697,LOC103235697,NC_023642.1
chr1,16649183,16650730,gene-LOC103235707,LOC103235707,NC_023642.1
chr1,16673492,16674656,gene-LOC103235712,LOC103235712,NC_023642.1
chr1,16684470,16686531,gene-LOC103235721,LOC103235721,NC_023642.1
chr1,16701710,16703494,gene-LOC103235728,LOC103235728,NC_023642.1
chr1,16715327,16718062,gene-LOC103235735,LOC103235735,NC_023642.1
chr1,16744072,16747180,gene-LOC103235742,LOC103235742,NC_023642.1
chr1,16753740,16766551,gene-LOC103235752,LOC103235752,NC_023642.1
chr1,16780553,16784958,gene-LOC103242036,LOC103242036,NC_023642.1
chr1,16797033,16798450,gene-LOC103242048,LOC103242048,NC_023642.1
chr1,16815487,16816384,gene-LOC103235755,LOC103235755,NC_023642.1
chr1,16816616,16818950,gene-LOC103235759,LOC103235759,NC_023642.1
chr1,16832173,16836537,gene-LOC103235764,LOC103235764,NC_023642.1
chr1,16841789,16843998,gene-LOC103235769,LOC103235769,NC_023642.1
chr1,16844670,16847734,gene-LOC103235777,LOC103235777,NC_023642.1
chr1,16856393,16858310,gene-LOC103235783,LOC103235783,NC_023642.1
chr1,16879227,16880936,gene-LOC103242058,LOC103242058,NC_023642.1
chr1,16904895,16921960,gene-LOC103235814,LOC103235814,NC_023642.1
chr1,16919418,16921960,gene-LOC103235806,LOC103235806,NC_023642.1
chr1,16930433,16933381,gene-LOC103235801,LOC103235801,NC_023642.1
chr1,16952222,16954769,gene-LOC103235822,LOC103235822,NC_023642.1
chr1,16969759,16971221,gene-LOC103235830,LOC103235830,NC_023642.1
chr1,16978102,16979739,gene-LOC103235835,LOC103235835,NC_023642.1
chr1,16998600,16999913,gene-LOC103235842,LOC103235842,NC_023642.1
chr1,17016456,17018525,gene-LOC103235848,LOC103235848,NC_023642.1
chr1,17028811,17033495,gene-LOC103235850,LOC103235850,NC_023642.1
chr1,17053411,17055995,gene-LOC103235859,LOC103235859,NC_023642.1
chr1,17088158,17090147,gene-LOC103235867,LOC103235867,NC_023642.1
chr1,17105430,17108054,gene-LOC103235873,LOC103235873,NC_023642.1
chr1,17137896,17328836,gene-PTPRJ,PTPRJ,NC_023642.1
chr1,17468783,17540963,gene-NUP160,NUP160,NC_023642.1
chr1,17549896,17596522,gene-FNBP4,FNBP4,NC_023642.1
chr1,17602673,17679431,gene-AGBL2,AGBL2,NC_023642.1
chr1,17675842,17700994,gene-MTCH2,MTCH2,NC_023642.1
chr1,17676546,17720848,gene-LOC103235906,LOC103235906,NC_023642.1
chr1,17723720,17730187,gene-C1QTNF4,C1QTNF4,NC_023642.1
chr1,17730649,17734817,gene-FAM180B,FAM180B,NC_023642.1
chr1,17735040,17740508,gene-NDUFS3,NDUFS3,NC_023642.1
chr1,17740500,17746994,gene-KBTBD4,KBTBD4,NC_023642.1
chr1,17747371,17754358,gene-PTPMT1,PTPMT1,NC_023642.1
chr1,17764915,17852974,gene-CELF1,CELF1,NC_023642.1
chr1,17795545,17798014,gene-LOC103236095,LOC103236095,NC_023642.1
chr1,17867721,17887162,gene-RAPSN,RAPSN,NC_023642.1
chr1,17881844,17896942,gene-PSMC3,PSMC3,NC_023642.1
chr1,17899349,17907165,gene-SLC39A13,SLC39A13,NC_023642.1
chr1,17919745,17960993,gene-LOC103236137,LOC103236137,NC_023642.1
chr1,17935037,17961638,gene-SPI1,SPI1,NC_023642.1
chr1,17964581,17986351,gene-MYBPC3,MYBPC3,NC_023642.1
chr1,17987573,18041317,gene-MADD,MADD,NC_023642.1
chr1,18041495,18061196,gene-NR1H3,NR1H3,NC_023642.1
chr1,18061094,18070929,gene-ACP2,ACP2,NC_023642.1
chr1,18071011,18096660,gene-DDB2,DDB2,NC_023642.1
chr1,18125207,18135866,gene-PACSIN3,PACSIN3,NC_023642.1
chr1,18136257,18161083,gene-ARFGAP2,ARFGAP2,NC_023642.1
chr1,18148254,18374291,gene-C1H11orf49,C1H11orf49,NC_023642.1
chr1,18223578,18224241,gene-LOC103236258,LOC103236258,NC_023642.1
chr1,18393489,18474514,gene-LRP4,LRP4,NC_023642.1
chr1,18452206,18462672,gene-LOC103236322,LOC103236322,NC_023642.1
chr1,18504588,18584635,gene-CKAP5,CKAP5,NC_023642.1
chr1,18589658,18627459,gene-LOC103236354,LOC103236354,NC_023642.1
chr1,18627534,18648984,gene-ARHGAP1,ARHGAP1,NC_023642.1
chr1,18651872,18712395,gene-ATG13,ATG13,NC_023642.1
chr1,18687652,18699316,gene-LOC103236381,LOC103236381,NC_023642.1
chr1,18712621,18726240,gene-HARBI1,HARBI1,NC_023642.1
chr1,18777807,18932784,gene-AMBRA1,AMBRA1,NC_023642.1
chr1,18937455,18945390,gene-CHRM4,CHRM4,NC_023642.1
chr1,18945355,18948394,gene-MDK,MDK,NC_023642.1
chr1,18949360,18997957,gene-DGKZ,DGKZ,NC_023642.1
chr1,19009169,19054841,gene-CREB3L1,CREB3L1,NC_023642.1
chr1,19062295,19077308,gene-LOC103236584,LOC103236584,NC_023642.1
chr1,19077616,19080571,gene-LOC103236585,LOC103236585,NC_023642.1
chr1,19219067,19409474,gene-PHF21A,PHF21A,NC_023642.1
chr1,19405091,19405486,gene-LOC103236590,LOC103236590,NC_023642.1
chr1,19411127,19424016,gene-GYLTL1B,GYLTL1B,NC_023642.1
chr1,19424155,19432430,gene-PEX16,PEX16,NC_023642.1
chr1,19434555,19435520,gene-C1H11orf94,C1H11orf94,NC_023642.1
chr1,19435593,19457073,gene-MAPK8IP1,MAPK8IP1,NC_023642.1
chr1,19459734,19498807,gene-CRY2,CRY2,NC_023642.1
chr1,19466125,19467477,gene-LOC103236715,LOC103236715,NC_023642.1
chr1,19510327,19510969,gene-LOC103236737,LOC103236737,NC_023642.1
chr1,19534437,19541990,gene-SLC35C1,SLC35C1,NC_023642.1
chr1,19662372,19663553,gene-LOC103236778,LOC103236778,NC_023642.1
chr1,19674474,19675900,gene-LOC103236783,LOC103236783,NC_023642.1
chr1,19678972,19696466,gene-CHST1,CHST1,NC_023642.1
chr1,19695593,19695813,gene-LOC103236786,LOC103236786,NC_023642.1
chr1,19775559,19778908,gene-LOC103236810,LOC103236810,NC_023642.1
chr1,19937718,19939646,gene-LOC103236824,LOC103236824,NC_023642.1
chr1,19975531,19978448,gene-LOC103236830,LOC103236830,NC_023642.1
chr1,19992632,19994005,gene-LOC103236837,LOC103236837,NC_023642.1
chr1,20054549,20101574,gene-SYT13,SYT13,NC_023642.1
chr1,20108990,20111599,gene-LOC103236871,LOC103236871,NC_023642.1
chr1,20114362,20118839,gene-LOC103242100,LOC103242100,NC_023642.1
chr1,20119493,20198378,gene-LOC103236852,LOC103236852,NC_023642.1
chr1,20130037,20131693,gene-LOC103236863,LOC103236863,NC_023642.1
chr1,20287915,20290566,gene-LOC103236878,LOC103236878,NC_023642.1
chr1,20314636,20316385,gene-LOC103236881,LOC103236881,NC_023642.1
chr1,20362084,20367830,gene-LOC103236888,LOC103236888,NC_023642.1
chr1,20370609,20371339,gene-LOC103236898,LOC103236898,NC_023642.1
chr1,20373497,20375228,gene-LOC103236893,LOC103236893,NC_023642.1
chr1,20395104,20414551,gene-TP53I11,TP53I11,NC_023642.1
chr1,20418064,20628756,gene-TSPAN18,TSPAN18,NC_023642.1
chr1,20426213,20426991,gene-LOC103236931,LOC103236931,NC_023642.1
chr1,20499684,20500765,gene-LOC103236925,LOC103236925,NC_023642.1
chr1,20540211,20551118,gene-LOC103236920,LOC103236920,NC_023642.1
chr1,20665130,20665464,gene-LOC103236952,LOC103236952,NC_023642.1
chr1,20736216,20793943,gene-CD82,CD82,NC_023642.1
chr1,20753425,20753936,gene-LOC103236961,LOC103236961,NC_023642.1
chr1,20886156,20892016,gene-LOC103236974,LOC103236974,NC_023642.1
chr1,21051413,21099159,gene-ALX4,ALX4,NC_023642.1
chr1,21056500,21060460,gene-LOC103237028,LOC103237028,NC_023642.1
chr1,21077159,21282317,gene-LOC103236980,LOC103236980,NC_023642.1
chr1,21079603,21080748,gene-LOC103237003,LOC103237003,NC_023642.1
chr1,21099186,21104527,gene-LOC103236998,LOC103236998,NC_023642.1
chr1,21111918,21113838,gene-LOC103236993,LOC103236993,NC_023642.1
chr1,21293726,21312066,gene-ACCS,ACCS,NC_023642.1
chr1,21317621,21439399,gene-ACCSL,ACCSL,NC_023642.1
chr1,21373655,21374428,gene-LOC103237055,LOC103237055,NC_023642.1
chr1,21439813,21441151,gene-C1H11orf96,C1H11orf96,NC_023642.1
chr1,21457689,21461555,gene-LOC103237105,LOC103237105,NC_023642.1
chr1,21463744,21505940,gene-ALKBH3,ALKBH3,NC_023642.1
chr1,21530292,21702552,gene-HSD17B12,HSD17B12,NC_023642.1
chr1,21542184,21542663,gene-LOC103237142,LOC103237142,NC_023642.1
chr1,21550606,21554042,gene-LOC103237139,LOC103237139,NC_023642.1
chr1,21706221,21708346,gene-LOC103237169,LOC103237169,NC_023642.1
chr1,21791381,21796840,gene-LOC103242105,LOC103242105,NC_023642.1
chr1,21806887,21827169,gene-LOC103237152,LOC103237152,NC_023642.1
chr1,21877626,22021525,gene-TTC17,TTC17,NC_023642.1
chr1,21904780,21905655,gene-LOC103237230,LOC103237230,NC_023642.1
chr1,22018994,22040746,gene-LOC103237208,LOC103237208,NC_023642.1
chr1,22021514,22022707,gene-LOC103237205,LOC103237205,NC_023642.1
chr1,22029723,22064553,gene-API5,API5,NC_023642.1
chr1,22032989,22034162,gene-LOC103237191,LOC103237191,NC_023642.1
chr1,22041651,22042368,gene-LOC103237186,LOC103237186,NC_023642.1
chr1,22058149,22064322,gene-LOC103237182,LOC103237182,NC_023642.1
chr1,22244545,22246006,gene-LOC103237244,LOC103237244,NC_023642.1
chr1,22619731,22620819,gene-LOC103237255,LOC103237255,NC_023642.1
chr1,22689660,22690257,gene-LOC103237256,LOC103237256,NC_023642.1
chr1,22703754,22705555,gene-LOC103237257,LOC103237257,NC_023642.1
chr1,22739170,22765077,gene-LOC103237258,LOC103237258,NC_023642.1
chr1,22765125,22803921,gene-LOC103237259,LOC103237259,NC_023642.1
chr1,22803970,22813969,gene-LOC103237266,LOC103237266,NC_023642.1
chr1,22985621,22986003,gene-LOC103237274,LOC103237274,NC_023642.1
chr1,23109548,23227120,gene-LOC103237285,LOC103237285,NC_023642.1
chr1,23575250,23612290,gene-LOC103237295,LOC103237295,NC_023642.1
chr1,23582130,23582918,gene-LOC103237290,LOC103237290,NC_023642.1
chr1,23922825,23923090,gene-LOC103237303,LOC103237303,NC_023642.1
chr1,23997816,23999729,gene-LOC103237300,LOC103237300,NC_023642.1
chr1,24004306,24006397,gene-LOC103237306,LOC103237306,NC_023642.1
chr1,24078215,24079288,gene-LOC103237309,LOC103237309,NC_023642.1
chr1,24296070,24298834,gene-LOC103237394,LOC103237394,NC_023642.1
chr1,24310321,24311142,gene-LOC103237387,LOC103237387,NC_023642.1
chr1,24502073,24503666,gene-LOC103237383,LOC103237383,NC_023642.1
chr1,24889875,24891411,gene-LOC103237379,LOC103237379,NC_023642.1
chr1,24933661,24935041,gene-LOC103237374,LOC103237374,NC_023642.1
chr1,25014880,25025379,gene-LOC103237367,LOC103237367,NC_023642.1
chr1,25021323,25021940,gene-LOC103237358,LOC103237358,NC_023642.1
chr1,25025991,25219179,gene-LRRC4C,LRRC4C,NC_023642.1
chr1,25082128,25083577,gene-LOC103237351,LOC103237351,NC_023642.1
chr1,25152625,25154849,gene-LOC103237333,LOC103237333,NC_023642.1
chr1,25764525,25847925,gene-LOC103237399,LOC103237399,NC_023642.1
chr1,26175580,26218229,gene-LOC103237431,LOC103237431,NC_023642.1
chr1,26211019,26213633,gene-LOC103237427,LOC103237427,NC_023642.1
chr1,26603602,26604646,gene-LOC103237441,LOC103237441,NC_023642.1
chr1,26975746,26988577,gene-LOC103237448,LOC103237448,NC_023642.1
chr1,27743721,27756278,gene-LOC103237453,LOC103237453,NC_023642.1
chr1,27804740,27805646,gene-LOC103237458,LOC103237458,NC_023642.1
chr1,27877290,27878565,gene-LOC103237460,LOC103237460,NC_023642.1
chr1,27886156,28125096,gene-LOC103237478,LOC103237478,NC_023642.1
chr1,27963172,27964478,gene-LOC103237473,LOC103237473,NC_023642.1
chr1,27987974,27994012,gene-LOC103237468,LOC103237468,NC_023642.1
chr1,28123944,28129488,gene-LOC103237463,LOC103237463,NC_023642.1
chr1,28263820,28282893,gene-LOC103237489,LOC103237489,NC_023642.1
chr1,28267540,28268039,gene-LOC103237486,LOC103237486,NC_023642.1
chr1,28356363,28649661,gene-C1H11orf74,C1H11orf74,NC_023642.1
chr1,28645175,28653823,gene-RAG2,RAG2,NC_023642.1
chr1,28667996,28701002,gene-RAG1,RAG1,NC_023642.1
chr1,28726357,28752389,gene-TRAF6,TRAF6,NC_023642.1
